gene	log2FC	p	padj	n
SDF4	-0.00358243049383428	0.974109562570823	0.999925051125472	8
B3GALT6	-0.165044201156157	0.285708004667461	0.999925051125472	8
C1QTNF12	0.227789767255513	0.53963764853604	0.999925051125472	8
AL162741.1	0.600845325420781	0.248684418667866	0.999925051125472	8
UBE2J2	-0.15552996261728	0.192096900715782	0.999925051125472	8
LINC01786	-0.24752099036224	0.422819820144099	0.999925051125472	8
SCNN1D	-0.114683221537749	0.514792196883791	0.999925051125472	8
ACAP3	-0.110678153560309	0.290172521743668	0.999925051125472	8
PUSL1	-0.00316639709257712	0.987080993800726	0.999925051125472	8
INTS11	-0.0366396837070816	0.705459905504241	0.999925051125472	8
AL139287.1	-0.319727594358749	0.298329850254477	0.999925051125472	8
CPTP	-0.0493887526029613	0.736229265457587	0.999925051125472	8
TAS1R3	-0.153488676286448	0.533052663422624	0.999925051125472	8
DVL1	-0.0423948721838689	0.736527493987005	0.999925051125472	8
MXRA8	-0.19229409369093	0.0629662221226669	0.999925051125472	8
AURKAIP1	-0.0835718638792303	0.383202560614955	0.999925051125472	8
CCNL2	-0.218984985358419	0.0275039487521751	0.999925051125472	8
MRPL20-AS1	-0.242849583932189	0.0451122329802579	0.999925051125472	8
MRPL20	0.0806523810171353	0.532909791935131	0.999925051125472	8
MRPL20-DT	0.0165391458702452	0.946731252610853	0.999925051125472	8
ANKRD65	0.00141248218439081	0.996167872885634	0.999925051125472	8
AL391244.1	-0.116001593803453	0.884508681345041	0.999925051125472	8
LINC01770	-0.147870861925006	0.640598247547952	0.999925051125472	8
VWA1	-0.355381733075035	0.0419813306483144	0.999925051125472	8
ATAD3C	0.282165627185547	0.573719073418811	0.999925051125472	8
ATAD3B	-0.379972870216262	0.171745417073539	0.999925051125472	8
AL645728.2	-0.352726301004316	0.674413580485273	0.999925051125472	8
ATAD3A	-0.0764792342372242	0.616164769842105	0.999925051125472	8
TMEM240	-0.10683839938477	0.797635653075452	0.999925051125472	8
SSU72	0.00906678698543848	0.940341429484841	0.999925051125472	8
AL645728.1	-0.389583425013418	0.312039995405628	0.999925051125472	8
FNDC10	-0.165319258994059	0.688324134953316	0.999925051125472	8
AL691432.4	-0.404905628536312	0.500073884686033	0.999925051125472	8
AL691432.2	-0.000372524050486031	0.998407105477663	0.999925051125472	8
MIB2	-0.247498745609279	0.031215746399478	0.999925051125472	8
MMP23B	-0.575695391948688	0.663798880366317	0.999925051125472	8
CDK11B	0.143619353349354	0.28805886927015	0.999925051125472	8
