gene	log2FC	p	padj	n
EMC1-AS1	-0.262466181675876	0.641235642734678	0.999070518699245	8
EMC1	0.142194373310911	0.329090088112872	0.999070518699245	8
MRTO4	0.0687381366347591	0.698585062412849	0.999070518699245	8
AL035413.2	-0.504193862750573	0.521145929308305	NA	8
AKR7L	-0.00990407983147314	0.986771295431606	0.999070518699245	8
AKR7A3	0.238269999646789	0.608646995266281	0.999070518699245	8
AL035413.1	0.391152178919842	0.288087602502152	0.999070518699245	8
AKR7A2	0.162638355475547	0.414423484675821	0.999070518699245	8
RNU6-1099P	0.797595433134558	0.474384017428757	NA	8
SLC66A1	0.208377527858408	0.296808501727912	0.999070518699245	8
RN7SL85P	0.0498397841358788	0.96975745083534	NA	8
CAPZB	0.0241189378614072	0.848274011467344	0.999070518699245	8
RN7SL277P	0.898629953731552	0.194395117190699	0.999070518699245	8
MICOS10	-0.0580667724505669	0.675204301355191	0.999070518699245	8
NBL1	0.141644419807028	0.503706633067403	0.999070518699245	8
MICOS10-NBL1	2.24855688740049	0.141948330477313	NA	8
AL031727.1	0.633916482270628	0.129219312961488	0.999070518699245	8
HTR6	-0.0291914119236504	0.949630553919083	0.999070518699245	8
TMCO4	0.240149015999615	0.0632703600445541	0.999070518699245	8
AL391883.1	0.535161581428372	0.35720171169017	0.999070518699245	8
OTUD3	-0.0656021708545149	0.615196164641959	0.999070518699245	8
PLA2G2A	0.211721196040551	0.678687649678346	0.999070518699245	8
PLA2G5	-0.744947316368502	0.0988054165548259	0.999070518699245	8
PLA2G2D	0.285736808811932	0.713682081363377	0.999070518699245	8
PLA2G2F	-0.372369175911835	0.831188478047149	NA	8
Z98257.1	0.103168463021148	0.897118244840039	NA	8
PLA2G2C	0.710612608457978	0.571626182994009	NA	8
UBXN10	-0.341977263482156	0.380332626807195	0.999070518699245	8
VWA5B1	-1.07563273675486	0.480275858655568	NA	8
CAMK2N1	0.290280086926011	0.306838844519092	0.999070518699245	8
MUL1	0.0216841564299573	0.858226738688834	0.999070518699245	8
FAM43B	-0.118930546858156	0.829325403482492	0.999070518699245	8
CDA	-0.0545661766196522	0.913734498352118	0.999070518699245	8
PINK1	0.0772766049159216	0.585208406858294	0.999070518699245	8
PINK1-AS	-0.00219478560029333	0.991410254985072	0.999210121098913	8
DDOST	0.00247675248675909	0.988313461496237	0.999070518699245	8
KIF17	-0.174046941284639	0.578452746802296	0.999070518699245	8
SH2D5	0.888083296675914	0.504897599512699	NA	8
HP1BP3	-0.0426766638457455	0.668611774921568	0.999070518699245	8
EIF4G3	-0.0747444342782701	0.591902976744645	0.999070518699245	8
RPS15AP6	-1.24141751706583	0.100972123001786	0.999070518699245	8
AL627311.1	0.226747675784778	0.819600209621858	NA	8
HSPE1P27	-0.177553804602448	0.79342967229448	0.999070518699245	8
AL031005.1	0.254819356804251	0.493142552638951	0.999070518699245	8
AL031005.2	1.26735802871183	0.28800655944733	NA	8
ECE1	-0.00725176385309476	0.96364374876614	0.999070518699245	8
ECE1-AS1	0.161740232298253	0.625377791950842	0.999070518699245	8
PPP1R11P1	0.410093560846193	0.795825039697197	NA	8
NBPF2P	-0.0696318224919372	0.902219400573549	0.999070518699245	8
HS6ST1P1	1.00003581288201	0.428793356545003	NA	8
CROCCP5	2.16509708825416	0.207533599275037	NA	8
NBPF3	0.277426888238129	0.378588185601307	0.999070518699245	8
PFN1P10	-0.015705783640312	0.98425296795734	NA	8
ALPL	-0.0104342714137184	0.976861556058143	0.999070518699245	8
RAP1GAP	0.435524230660802	0.484225352234026	0.999070518699245	8
USP48	0.0276111974134075	0.806556967728631	0.999070518699245	8
AL590103.1	0.144362413064965	0.845953262281005	0.999070518699245	8
LDLRAD2	0.505335647521751	0.0445647329678583	0.999070518699245	8
HSPG2	0.410294462344621	0.0169571422514583	0.999070518699245	8
AL590556.1	0.116494615132376	0.816320941034186	0.999070518699245	8
LINC01635	-0.459334260795806	0.61134495202906	NA	8
CDC42	-0.172117049147276	0.254408044701835	0.999070518699245	8
CDC42-AS1	0.0122727651758913	0.966524999519956	0.999070518699245	8
