gene	log2FC	p	padj	n
ENSG00000178585	-0.157067840996523	0.384345197944213	0.698022209247972	6
ENSG00000162441	0.0155642031979244	0.911568139614035	0.966157892626758	6
ENSG00000228150	0.621938047367659	0.603378116819793	NA	6
ENSG00000173614	0.333904487572031	0.136363075318122	0.456358869409294	6
ENSG00000130939	0.101169448694695	0.448060309758749	0.73808494694164	6
ENSG00000054523	0.625669817426118	3.9676442678706e-06	0.00101187937500431	6
ENSG00000142657	0.488739674165191	0.0119049673294753	0.171645576223027	6
ENSG00000251503	0.778027464312358	0.557991285882592	NA	6
ENSG00000175279	-0.223053092418779	0.492617844842326	0.767593731191113	6
ENSG00000241563	2.80627053986478	0.0921371731186102	NA	6
ENSG00000160049	0.343524226879909	0.062096166876339	0.347367877776054	6
ENSG00000142655	0.334547716141985	0.110772070098814	0.425998776315086	6
ENSG00000130940	2.14470508403653	0.0194182222635555	0.21869234448756	6
ENSG00000272078	0.88121053600243	0.451875520245974	NA	6
ENSG00000120948	0.045387860495672	0.736515717021346	0.898356844805494	6
ENSG00000009724	-0.702630300292541	0.338477453043708	0.663371204428558	6
ENSG00000271895	-0.107522328945336	0.876778282825793	0.955790135838816	6
ENSG00000116649	-0.227864879722895	0.269894854536074	0.599346484515613	6
ENSG00000171824	0.101329487090177	0.378693840358197	0.694662577768233	6
ENSG00000230337	0.645110663207756	0.341409671730931	0.665577727207781	6
ENSG00000198793	0.510207675827175	0.0351525889726803	0.27465584095219	6
ENSG00000171819	-7.98851642143855	0.00402293174200319	0.100296072292217	6
ENSG00000120942	0.270487017308706	0.143459759787401	0.465638114544667	6
ENSG00000116661	-1.13630932830279	0.288258910304515	0.617302791427029	6
ENSG00000132879	-0.0692202759110362	0.875562480203489	0.955252642301116	6
ENSG00000116663	0.310593538516353	0.547511971412614	0.801719797253584	6
ENSG00000116670	-0.111349708533942	0.549132872338371	0.802381558420429	6
ENSG00000177674	-0.725698185535941	0.029176006392267	0.257016495721686	6
ENSG00000177000	-0.0266884876242875	0.898162429911742	0.962138774119418	6
ENSG00000011021	0.610574336144038	0.0140654706794728	0.186544354101073	6
ENSG00000242349	-0.14089420122204	0.898169186507089	NA	6
ENSG00000116685	0.00893935797034315	0.967650867153361	0.988810770871249	6
ENSG00000083444	-0.282968362400176	0.405834754436464	0.711403028395769	6
ENSG00000116688	0.40851312322598	0.146911206414353	0.470170260890369	6
ENSG00000116691	-0.054332986061136	0.796720463246406	0.924648833810361	6
ENSG00000028137	-0.0460140769315982	0.889858376461918	0.959608770615801	6
ENSG00000048707	0.161548392819568	0.412404136864602	0.716525704400561	6
ENSG00000229484	1.55936982949833	0.245558747016967	NA	6
ENSG00000162496	0.14169466692628	0.525702763084832	0.786780620274163	6
ENSG00000221340	-0.239831621451071	0.859114573990496	NA	6
ENSG00000272482	-0.189328386028422	0.647334948001428	0.851995751781575	6
ENSG00000204518	-0.216871843503326	0.832408399784812	NA	6
ENSG00000162493	-0.728703840426803	0.376933003137649	0.693219852206218	6
ENSG00000116731	0.0363264544530697	0.77939191494885	0.918282340265015	6
ENSG00000189337	-0.210939188256841	0.470489907776452	0.753776083942686	6
ENSG00000171729	-1.81979453458577	0.034224886357116	0.270684573999824	6
ENSG00000142621	0.0814289461220381	0.944895682199805	NA	6
ENSG00000142634	-0.430337199807382	0.218760955404295	0.549875455411646	6
ENSG00000132906	0.107101559691677	0.567540142943423	0.812405410726061	6
ENSG00000116138	-0.101723158162068	0.528924282860645	0.788436631199607	6
ENSG00000116771	0.194262328240321	0.70760878031025	0.882655591638348	6
ENSG00000197312	0.561746864220681	0.00198650454130231	0.0688843170999033	6
ENSG00000116786	-0.0417691770847506	0.765485765623664	0.912261533308361	6
ENSG00000237938	0.151466580436865	0.805840094474225	0.929176871459792	6
ENSG00000162461	0.572513534850613	0.5496953061876	0.802591260287235	6
ENSG00000162458	0.241778423687659	0.47318118389761	0.75492561561841	6
ENSG00000224321	0.286034589727871	0.709763471240379	NA	6
ENSG00000233954	0.892471794005087	0.149194806983133	0.472617310575566	6
ENSG00000178715	-0.0903359058143108	0.833553845880484	0.941044788125013	6
ENSG00000179743	0.213215117980958	0.627682464234195	0.84274239199891	6
ENSG00000065526	0.223909864326978	0.293031310333979	0.622516467959266	6
ENSG00000116809	0.0369100567802302	0.830955811907672	0.939202235240312	6
ENSG00000173641	0.777260089363789	0.265772554251286	0.595082114658186	6
ENSG00000186510	-0.78857530365835	0.539397845670133	NA	6
ENSG00000142627	-1.11558136783886	0.0674538769496859	0.358308950037954	6
ENSG00000142632	-0.771506668308125	0.0308580383433201	0.261469772607316	6
ENSG00000237276	-0.920166122834904	0.394370763941989	NA	6
ENSG00000132881	-0.555556537055227	0.107912691180253	0.422427883073824	6
ENSG00000233929	-0.130269882195772	0.866597515615517	0.951653384447476	6
ENSG00000037637	-0.0769495664322086	0.607864841086015	0.833018674588805	6
ENSG00000055070	0.0988854220676331	0.402979936954747	0.709721142911955	6
ENSG00000157191	-0.223423697108099	0.288553505937839	0.617387827241777	6
ENSG00000226029	-0.170582751545864	0.784901304419822	0.920324129994943	6
ENSG00000080947	-0.254859731937889	0.539040319008361	0.795470521989477	6
ENSG00000219481	0.071678508812701	0.74044691274067	0.901107508286723	6
ENSG00000215908	-0.272166109840428	0.57512394045019	0.816127259106414	6
ENSG00000186301	-0.129882369360528	0.867752236196572	NA	6
ENSG00000236698	0.043062461859343	0.934439853243314	0.975762007886131	6
ENSG00000058453	-0.656802867583295	0.0016189770440151	0.063378261044687	6
ENSG00000238142	0.844597083207873	0.400830701551014	0.708582935369875	6
ENSG00000117122	-1.79536930296784	0.0205070995525795	0.224413292531384	6
ENSG00000159363	0.10942911061259	0.614031804973918	0.835144972144034	6
ENSG00000117118	0.623455222005475	0.0851479237022432	0.390290586044725	6
ENSG00000179051	0.0513954618533388	0.776740760513384	0.916755633966067	6
ENSG00000074964	-0.059146739155564	0.751837079554559	0.905569018785249	6
ENSG00000179023	0.763743546504437	0.515995237819355	0.781203776609113	6
ENSG00000159423	0.68353349352002	0.188488272189441	0.517345104172747	6
ENSG00000169991	0.204360951851562	0.223801169134696	0.554848571829237	6
ENSG00000272084	-1.28979990589158	0.172462358266005	NA	6
ENSG00000127481	0.137910809447457	0.688174971866177	0.872152537652437	6
ENSG00000127463	-0.056927659874579	0.834434551912031	0.941629067466666	6
ENSG00000053372	0.242705116361822	0.102165524835339	0.416292988176694	6
ENSG00000211454	-0.80728965694802	0.410611136926626	NA	6
ENSG00000162482	-0.0658115063582396	0.950129574125675	NA	6
ENSG00000270728	0.56375309466852	0.139642349375292	0.461488116563328	6
ENSG00000053371	0.27146696515457	0.334293904069645	0.659808457956288	6
ENSG00000040487	0.517822677565072	0.114544949580796	0.429263032390039	6
ENSG00000077549	-0.12100504127071	0.409605711732322	0.714585580653716	6
ENSG00000173436	0.226297659282979	0.247588718345653	0.576152776159706	6
ENSG00000226396	0.706190548280014	0.264984858493205	0.594944356123363	6
ENSG00000158747	-0.594674680798037	0.0147360723548825	0.191359831072544	6
ENSG00000162542	0.470267946954888	0.205390380715638	0.536027202280352	6
ENSG00000235434	2.10429290280307	0.0728683191725403	NA	6
ENSG00000169914	0.224837402254536	0.154030158053891	0.479345302829441	6
ENSG00000188257	1.74297916424575	0.00479941368113307	0.110450412185484	6
ENSG00000127472	-0.67153466032568	0.544814037307661	NA	6
ENSG00000162545	-2.03333068852925	0.000401963979771262	0.0274269896197435	6
ENSG00000090432	0.387588817324622	0.0389114778859955	0.286622093500205	6
ENSG00000183114	-0.681662469385342	0.527501543830584	NA	6
ENSG00000158825	-2.03353224979106	0.0649111153303829	0.352237902085565	6
ENSG00000158828	0.0356313731113257	0.851840461383919	0.948180043373033	6
ENSG00000117242	-0.0994932988915462	0.653383415526759	0.855857467994931	6
ENSG00000244038	-0.188214153447341	0.425965448888785	0.723106996532951	6
ENSG00000117245	-0.671108986594024	0.540249135753914	NA	6
ENSG00000189410	-0.995157534487022	0.268838761345633	0.598158554098113	6
ENSG00000127483	-0.145923711043595	0.243181944530298	0.57199599501933	6
ENSG00000075151	-0.00441392190245623	0.978511171658978	0.992810157463176	6
ENSG00000117298	-0.27437665894423	0.437526718076	0.731386828869147	6
ENSG00000231105	-0.263929553501149	0.851444032443119	NA	6
ENSG00000227001	-0.679420653576105	0.566534285120776	0.81171663963754	6
ENSG00000187952	-0.409834482650709	0.770594997512549	NA	6
ENSG00000142794	0.0274596493401885	0.96479179366427	0.987451706186517	6
ENSG00000162551	-0.445451829495723	0.428634240681807	0.725442001989433	6
ENSG00000076864	-0.391004682337413	0.516556893776717	0.781203776609113	6
ENSG00000090686	-0.0215342265698138	0.879099016411485	0.956159949295625	6
ENSG00000187942	-0.57363557923406	0.44161120165469	0.733738765892468	6
ENSG00000142798	-0.229013510778161	0.634575147880984	0.84608206852798	6
ENSG00000228397	-0.28243398351964	0.877430493174574	NA	6
ENSG00000218510	-0.03114449414464	0.90892495883148	0.965400380047639	6
ENSG00000070831	0.214906706914274	0.064658978115735	0.351676747561063	6
ENSG00000162552	0.308532801124006	0.670271147562873	0.864770960576847	6
ENSG00000234397	0.772347955834166	0.489485506046712	NA	6
ENSG00000184677	0.371633456684279	0.00522050811239112	0.114525668102566	6
ENSG00000173369	0.74213992502311	0.574759125041275	NA	6
ENSG00000133216	0.404905146220097	0.420909243554285	0.720126749985736	6
ENSG00000004487	0.0717661140642934	0.576084391625651	0.816889537503998	6
ENSG00000169641	0.216149622734996	0.200354106732398	0.530256824710629	6
ENSG00000261326	-0.111021990088294	0.837063821033225	0.942067703379431	6
ENSG00000125944	-0.0338144504832606	0.73583893399137	0.898356844805494	6
ENSG00000125945	0.414089742285986	0.24001713464105	0.569455245001769	6
ENSG00000249087	0.471409854216317	0.307271295424333	0.636853123223602	6
ENSG00000204219	-0.0642404190734694	0.902254326462694	0.963570678791201	6
ENSG00000088280	-0.334650088550749	0.0107566160100407	0.16467666499209	6
ENSG00000007968	-0.537213322027018	0.676314112365058	NA	6
